ID,Postal_Code,Locality,Type_of_property,Subtype_of_property,Price,Type_of_sale,Number_of_rooms,Living_Area,Fully_equipped_kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_land,Number_of_facades,Swimming_pool,State_of_the_building,Surface_area_plot_land
20308854.0,3000.0,Leuven,APARTMENT,FLAT_STUDIO,180000.0,Not specified,1.0,29.0,INSTALLED,2,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20303792.0,9000.0,Gand,APARTMENT,APARTMENT,455000.0,Not specified,2.0,70.0,INSTALLED,2,1,0,6.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20257839.0,6720.0,Habay,HOUSE,HOUSE,175000.0,Under_Option,3.0,85.0,SEMI_EQUIPPED,2,1,0,20.0,0,107.0,173.0,2.0,0,GOOD,173.0
20054162.0,6920.0,Wellin,HOUSE,COUNTRY_COTTAGE,219000.0,Under_Option,2.0,110.0,INSTALLED,2,1,0,15.0,1,0.0,583.0,3.0,0,GOOD,583.0
20209470.0,9600.0,Ronse,HOUSE,HOUSE,265000.0,Not specified,4.0,178.0,INSTALLED,2,1,0,0.0,1,0.0,274.0,3.0,0,TO_BE_DONE_UP,274.0
20246830.0,2870.0,Puurs,HOUSE,HOUSE,284000.0,Under_Option,3.0,148.0,INSTALLED,2,1,1,0.0,0,28.0,119.0,2.0,0,GOOD,119.0
11483835.0,9200.0,Dendermonde,HOUSE,MIXED_USE_BUILDING,295000.0,Not specified,4.0,265.0,SEMI_EQUIPPED,2,1,0,0.0,1,0.0,180.0,3.0,0,TO_RENOVATE,180.0
11306791.0,9200.0,Dendermonde,HOUSE,HOUSE,295000.0,Not specified,4.0,265.0,SEMI_EQUIPPED,2,1,0,0.0,1,0.0,180.0,3.0,0,TO_RENOVATE,180.0
20207139.0,9700.0,Oudenaarde,HOUSE,HOUSE,315000.0,Not specified,3.0,120.0,Does not specify,1,1,0,0.0,1,0.0,773.0,4.0,0,TO_RENOVATE,773.0
20172662.0,9700.0,Oudenaarde,HOUSE,HOUSE,335000.0,Not specified,4.0,196.0,Does not specify,1,1,0,0.0,1,0.0,381.0,2.0,0,GOOD,381.0
20246399.0,2610.0,Wilrijk,HOUSE,TOWN_HOUSE,349000.0,Not specified,3.0,193.0,INSTALLED,2,1,1,0.0,0,53.0,135.0,2.0,0,TO_BE_DONE_UP,135.0
20193392.0,2610.0,Wilrijk,HOUSE,TOWN_HOUSE,349500.0,Under_Option,3.0,189.0,INSTALLED,2,1,1,0.0,0,98.0,227.0,2.0,0,TO_RENOVATE,227.0
20017383.0,4000.0,Liège,HOUSE,HOUSE,368000.0,Not specified,4.0,289.0,HYPER_EQUIPPED,2,1,0,30.0,0,120.0,250.0,2.0,0,GOOD,250.0
20235479.0,3020.0,Herent,HOUSE,HOUSE,370000.0,Not specified,5.0,267.0,SEMI_EQUIPPED,2,1,0,0.0,0,760.0,1000.0,3.0,0,TO_RENOVATE,1000.0
20049830.0,2610.0,Wilrijk,HOUSE,HOUSE,380000.0,Not specified,4.0,191.0,Does not specify,2,1,1,0.0,0,8.0,81.0,2.0,0,AS_NEW,81.0
20236558.0,2100.0,Deurne,HOUSE,HOUSE,389900.0,Not specified,3.0,150.0,HYPER_EQUIPPED,2,1,0,5.0,0,19.0,80.0,2.0,0,JUST_RENOVATED,80.0
20236560.0,2100.0,Deurne,HOUSE,HOUSE,389900.0,Not specified,3.0,150.0,HYPER_EQUIPPED,2,1,0,5.0,0,19.0,80.0,2.0,0,JUST_RENOVATED,80.0
20053566.0,1050.0,Ixelles,HOUSE,MIXED_USE_BUILDING,420000.0,Not specified,2.0,196.0,SEMI_EQUIPPED,1,1,0,35.0,1,0.0,100.0,2.0,1,GOOD,100.0
20257844.0,6720.0,Habay,HOUSE,HOUSE,425000.0,Under_Option,2.0,128.0,INSTALLED,2,0,0,0.0,0,372.0,490.0,4.0,0,GOOD,490.0
20180578.0,2870.0,Puurs,HOUSE,HOUSE,435000.0,Under_Option,3.0,196.0,HYPER_EQUIPPED,2,1,0,0.0,1,0.0,333.0,3.0,0,GOOD,333.0
20244275.0,8500.0,Kortrijk,HOUSE,HOUSE,455000.0,Not specified,4.0,187.0,INSTALLED,2,1,0,0.0,0,100.0,245.0,2.0,0,GOOD,245.0
20147445.0,1083.0,Ganshoren,HOUSE,TOWN_HOUSE,525000.0,Not specified,5.0,253.0,INSTALLED,2,1,0,0.0,0,60.0,163.0,2.0,0,GOOD,163.0
20193313.0,6230.0,Pont-à-celles,HOUSE,VILLA,575000.0,Not specified,6.0,360.0,HYPER_EQUIPPED,2,0,0,50.0,0,800.0,1000.0,4.0,0,Does not specify,1000.0
20315926.0,9120.0,Haasdonk,HOUSE,HOUSE,165000.0,Not specified,3.0,121.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315924.0,9120.0,Haasdonk,APARTMENT,APARTMENT,165000.0,Not specified,2.0,54.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315925.0,9120.0,Haasdonk,HOUSE,HOUSE,525000.0,Not specified,4.0,250.0,Does not specify,2,1,0,20.0,0,115.0,237.0,2.0,0,AS_NEW,237.0
20315917.0,8820.0,Torhout,HOUSE,HOUSE,199000.0,Not specified,3.0,157.0,Does not specify,2,1,0,20.0,0,84.0,169.0,2.0,0,TO_RENOVATE,169.0
20315907.0,3680.0,Maaseik,HOUSE,HOUSE,539000.0,Not specified,3.0,286.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315906.0,2180.0,Ekeren,APARTMENT,APARTMENT,215500.0,"Newly_Built, Under_Option",1.0,57.0,HYPER_EQUIPPED,2,1,0,4.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315909.0,2180.0,Ekeren,APARTMENT,APARTMENT,378500.0,Newly_Built,3.0,107.0,HYPER_EQUIPPED,2,1,0,43.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315902.0,2100.0,Deurne,HOUSE,TOWN_HOUSE,395000.0,Not specified,3.0,255.0,SEMI_EQUIPPED,2,1,1,0.0,0,140.0,290.0,2.0,0,TO_RENOVATE,290.0
20197474.0,3300.0,Tienen,APARTMENT,PENTHOUSE,230000.0,Not specified,4.0,131.0,Does not specify,2,1,0,15.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20063347.0,3300.0,Tienen,HOUSE,HOUSE,474000.0,Not specified,4.0,285.0,Does not specify,2,1,0,28.0,0,84.0,654.0,2.0,0,AS_NEW,654.0
20315897.0,9620.0,Zottegem,HOUSE,HOUSE,149900.0,Not specified,2.0,60.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315893.0,8650.0,Houthulst,HOUSE,HOUSE,339850.0,Not specified,3.0,220.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315892.0,8650.0,Houthulst,HOUSE,HOUSE,342500.0,Not specified,3.0,158.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315891.0,8650.0,Houthulst,HOUSE,HOUSE,342500.0,Not specified,3.0,155.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315887.0,7700.0,Mouscron,HOUSE,HOUSE,329000.0,Not specified,4.0,246.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315886.0,8490.0,Jabbeke,HOUSE,HOUSE,550000.0,Not specified,5.0,216.0,Does not specify,2,1,1,0.0,1,0.0,1806.0,4.0,0,GOOD,1806.0
20315884.0,7301.0,Hornu,HOUSE,HOUSE,160000.0,Not specified,3.0,110.0,INSTALLED,1,1,0,56.0,1,0.0,380.0,2.0,0,GOOD,380.0
20315882.0,3140.0,Keerbergen,HOUSE,HOUSE,385000.0,Not specified,3.0,170.0,INSTALLED,1,1,0,0.0,1,0.0,1535.0,4.0,1,TO_BE_DONE_UP,1535.0
20315881.0,1081.0,Koekelberg,APARTMENT,APARTMENT,249000.0,Not specified,3.0,113.0,INSTALLED,1,1,0,23.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315880.0,2350.0,Vosselaar,APARTMENT,PENTHOUSE,299000.0,Newly_Built,2.0,153.0,HYPER_EQUIPPED,2,1,0,6.0,1,0.0,0.0,1.0,0,Does not specify,0.0
11303927.0,1040.0,Etterbeek,APARTMENT,APARTMENT,180000.0,Not specified,2.0,80.0,INSTALLED,2,1,0,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315877.0,9340.0,Lede,APARTMENT,APARTMENT,259000.0,Not specified,2.0,110.0,INSTALLED,1,1,0,20.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315876.0,9340.0,Lede,HOUSE,HOUSE,300000.0,Not specified,3.0,115.0,HYPER_EQUIPPED,1,1,0,18.0,1,0.0,299.0,3.0,1,AS_NEW,299.0
20261853.0,8500.0,Kortrijk,HOUSE,HOUSE,135000.0,Not specified,2.0,140.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315875.0,3111.0,Wezemaal,HOUSE,HOUSE,695000.0,Not specified,3.0,195.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20163788.0,1050.0,Ixelles,HOUSE,HOUSE,550000.0,Not specified,3.0,158.0,USA_UNINSTALLED,1,1,0,12.0,0,60.0,60.0,2.0,1,GOOD,60.0
20032334.0,2800.0,Mechelen,HOUSE,HOUSE,687000.0,Not specified,3.0,185.0,INSTALLED,2,1,0,0.0,0,100.0,1479.0,3.0,0,GOOD,1479.0
20200802.0,3000.0,Leuven,HOUSE,MANOR_HOUSE,860000.0,Not specified,5.0,445.0,Does not specify,2,1,0,0.0,0,8376.0,8376.0,4.0,0,TO_BE_DONE_UP,8376.0
20200801.0,3000.0,Leuven,HOUSE,VILLA,860000.0,Not specified,5.0,445.0,Does not specify,2,1,0,0.0,0,8376.0,8376.0,4.0,0,TO_BE_DONE_UP,8376.0
20023961.0,1301.0,Bierges,HOUSE,APARTMENT_BLOCK,890000.0,Under_Option,9.0,363.0,INSTALLED,1,1,1,0.0,1,0.0,351.0,2.0,1,TO_RENOVATE,351.0
20322849.0,2000.0,Antwerpen,APARTMENT,APARTMENT,185000.0,Not specified,2.0,85.0,SEMI_EQUIPPED,2,1,0,6.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20323198.0,1850.0,Grimbergen,APARTMENT,DUPLEX,249000.0,Not specified,2.0,75.0,INSTALLED,2,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20269817.0,3580.0,Beringen,APARTMENT,APARTMENT,265000.0,Not specified,2.0,104.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20320113.0,8434.0,Westende,APARTMENT,APARTMENT,274000.0,Not specified,1.0,49.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20272044.0,2000.0,Antwerpen,APARTMENT,APARTMENT,325000.0,Not specified,3.0,130.0,INSTALLED,2,1,0,4.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20323435.0,1410.0,Waterloo,APARTMENT,APARTMENT,375000.0,Not specified,2.0,100.0,USA_HYPER_EQUIPPED,2,0,0,1.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20270054.0,8300.0,Knokke-Heist,APARTMENT,APARTMENT,1190000.0,Not specified,2.0,105.0,HYPER_EQUIPPED,1,1,0,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20310702.0,4280.0,Hannut,HOUSE,HOUSE,199000.0,Not specified,3.0,184.0,SEMI_EQUIPPED,1,1,0,97.0,0,444.0,576.0,3.0,1,GOOD,576.0
20208952.0,1090.0,Jette,APARTMENT,APARTMENT,249000.0,Under_Option,3.0,120.0,SEMI_EQUIPPED,2,1,0,5.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20285431.0,9900.0,Eeklo,HOUSE,HOUSE,279000.0,Not specified,3.0,160.0,INSTALLED,1,1,1,0.0,1,0.0,390.0,1.0,0,TO_BE_DONE_UP,390.0
20241236.0,1200.0,bruxelles,APARTMENT,APARTMENT,475000.0,Under_Option,4.0,167.0,HYPER_EQUIPPED,1,1,0,12.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20285498.0,8420.0,De Haan,APARTMENT,APARTMENT,529000.0,Not specified,4.0,171.0,INSTALLED,1,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20285243.0,9820.0,Merelbeke,APARTMENT,SERVICE_FLAT,539000.0,Not specified,1.0,108.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20285257.0,9990.0,Maldegem,HOUSE,HOUSE,549000.0,Not specified,3.0,220.0,INSTALLED,1,1,1,0.0,1,0.0,1099.0,1.0,0,GOOD,1099.0
20292132.0,4680.0,Oupeye,HOUSE,HOUSE,249000.0,Not specified,3.0,138.0,NOT_INSTALLED,2,1,0,14.0,0,318.0,400.0,3.0,1,TO_RENOVATE,400.0
20294655.0,6990.0,Hotton,APARTMENT,GROUND_FLOOR,99000.0,Not specified,2.0,87.0,SEMI_EQUIPPED,1,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20296258.0,3600.0,Genk,APARTMENT,GROUND_FLOOR,263000.0,Under_Option,2.0,106.0,INSTALLED,2,1,0,24.0,0,42.0,0.0,1.0,0,Does not specify,0.0
20296265.0,3600.0,Genk,APARTMENT,GROUND_FLOOR,284000.0,Not specified,2.0,116.0,INSTALLED,2,1,0,14.0,0,15.0,0.0,1.0,0,Does not specify,0.0
20296853.0,2000.0,Antwerpen,APARTMENT,APARTMENT,349000.0,Under_Option,2.0,112.0,INSTALLED,2,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315873.0,6150.0,Anderlues,HOUSE,HOUSE,239000.0,Not specified,2.0,195.0,NOT_INSTALLED,1,1,1,0.0,1,0.0,1048.0,2.0,1,TO_BE_DONE_UP,1048.0
20315871.0,8560.0,Wevelgem,HOUSE,HOUSE,319000.0,Not specified,3.0,155.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315872.0,2560.0,Nijlen,HOUSE,HOUSE,495000.0,Not specified,3.0,192.0,HYPER_EQUIPPED,2,1,0,0.0,1,0.0,566.0,3.0,0,Does not specify,566.0
20315870.0,2560.0,Nijlen,HOUSE,HOUSE,269000.0,Not specified,3.0,141.0,INSTALLED,2,1,0,0.0,1,0.0,177.0,2.0,0,GOOD,177.0
20315866.0,9300.0,Aalst,HOUSE,HOUSE,225000.0,Not specified,3.0,100.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315855.0,9100.0,Sint-Niklaas,HOUSE,HOUSE,540000.0,Not specified,3.0,188.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315854.0,9230.0,Wetteren,HOUSE,HOUSE,399000.0,Not specified,5.0,174.0,INSTALLED,1,1,0,0.0,0,100.0,310.0,4.0,1,GOOD,310.0
20315852.0,3620.0,Lanaken,HOUSE,MIXED_USE_BUILDING,175000.0,Not specified,3.0,89.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315851.0,2400.0,Mol,APARTMENT,APARTMENT,224000.0,Not specified,2.0,126.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315847.0,3000.0,Leuven,HOUSE,HOUSE,430000.0,Not specified,3.0,144.0,Does not specify,2,1,0,12.0,1,0.0,104.0,1.0,0,Does not specify,104.0
20315845.0,8850.0,Aardooie,HOUSE,HOUSE,498000.0,Not specified,3.0,181.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315843.0,9000.0,Gent,APARTMENT,APARTMENT,492216.0,Not specified,3.0,165.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315840.0,2220.0,Heist Op Den Berg,HOUSE,VILLA,749000.0,Not specified,4.0,333.0,INSTALLED,1,1,0,0.0,1,0.0,1917.0,4.0,1,GOOD,1917.0
20315837.0,8930.0,Menen,HOUSE,HOUSE,89000.0,Not specified,2.0,103.0,Does not specify,2,1,0,27.0,0,123.0,245.0,1.0,0,TO_RENOVATE,245.0
20315836.0,2000.0,Antwerpen,HOUSE,HOUSE,485000.0,Not specified,2.0,156.0,NOT_INSTALLED,2,1,1,0.0,1,0.0,32.0,2.0,0,Does not specify,32.0
20315834.0,9060.0,Zelzate,HOUSE,HOUSE,345000.0,Not specified,3.0,145.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20133474.0,9400.0,Ninove,HOUSE,HOUSE,657746.0,Not specified,3.0,162.0,HYPER_EQUIPPED,2,1,1,0.0,1,0.0,1453.0,1.0,0,GOOD,1453.0
20214186.0,1640.0,St Genesius Rode,HOUSE,HOUSE,379000.0,Not specified,3.0,150.0,INSTALLED,2,1,0,10.0,0,271.0,372.0,3.0,1,GOOD,372.0
20293510.0,9200.0,Dendermonde,HOUSE,HOUSE,399000.0,Not specified,5.0,247.0,INSTALLED,2,1,0,5.0,0,97.0,208.0,1.0,0,GOOD,208.0
20315819.0,9000.0,Gent,APARTMENT,APARTMENT,479212.0,Not specified,3.0,157.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315817.0,9185.0,Wachtebeke,APARTMENT,APARTMENT,275000.0,Not specified,1.0,75.0,INSTALLED,2,1,0,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20275949.0,2000.0,Antwerpen,HOUSE,HOUSE,325000.0,Under_Option,3.0,164.0,INSTALLED,2,1,0,21.0,0,63.0,165.0,2.0,0,GOOD,165.0
20276912.0,2580.0,Putte,HOUSE,HOUSE,698000.0,Not specified,4.0,175.0,INSTALLED,2,1,0,0.0,1,0.0,780.0,4.0,0,GOOD,780.0
20313263.0,9000.0,Gent,APARTMENT,PENTHOUSE,547000.0,Newly_Built,3.0,146.0,HYPER_EQUIPPED,1,1,0,14.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20265428.0,2580.0,Putte,APARTMENT,APARTMENT,272000.0,Not specified,2.0,211.0,SEMI_EQUIPPED,2,1,0,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20325808.0,9200.0,Dendermonde,HOUSE,HOUSE,415000.0,Not specified,6.0,247.0,HYPER_EQUIPPED,1,1,0,0.0,1,0.0,580.0,2.0,0,GOOD,580.0
20266820.0,2000.0,Antwerpen,APARTMENT,APARTMENT,769000.0,Not specified,2.0,130.0,INSTALLED,2,1,0,22.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20231746.0,1200.0,bruxelles,HOUSE,HOUSE,1495000.0,Not specified,3.0,210.0,INSTALLED,1,1,0,0.0,0,600.0,950.0,3.0,1,TO_BE_DONE_UP,950.0
20306875.0,3000.0,Leuven,HOUSE,HOUSE,405000.0,Not specified,4.0,200.0,INSTALLED,2,1,1,0.0,1,0.0,0.0,3.0,0,GOOD,0.0
20308716.0,1653.0,Dworp,HOUSE,HOUSE,560000.0,Not specified,4.0,212.0,NOT_INSTALLED,2,1,1,0.0,0,90.0,208.0,2.0,0,GOOD,208.0
20308715.0,1653.0,Dworp,HOUSE,HOUSE,560000.0,Not specified,4.0,212.0,NOT_INSTALLED,2,1,1,0.0,0,90.0,208.0,2.0,0,GOOD,208.0
20305809.0,3000.0,Leuven,HOUSE,MANOR_HOUSE,1445000.0,Not specified,4.0,321.0,HYPER_EQUIPPED,1,1,0,25.0,1,0.0,192.0,2.0,1,Does not specify,192.0
20281780.0,2600.0,Berchem,APARTMENT,APARTMENT,395000.0,Not specified,3.0,119.0,INSTALLED,2,1,0,5.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20281782.0,2600.0,Berchem,APARTMENT,APARTMENT,425000.0,Under_Option,3.0,128.0,INSTALLED,2,1,0,5.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20306052.0,9300.0,Aalst,APARTMENT,APARTMENT,286000.0,Newly_Built,2.0,86.0,HYPER_EQUIPPED,2,1,0,10.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20306053.0,9300.0,Aalst,APARTMENT,APARTMENT,314000.0,Newly_Built,2.0,96.0,HYPER_EQUIPPED,2,1,0,10.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20306102.0,9300.0,Aalst,APARTMENT,APARTMENT,317000.0,"Newly_Built, Under_Option",2.0,96.0,HYPER_EQUIPPED,2,1,0,10.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20306083.0,9300.0,Aalst,APARTMENT,APARTMENT,329000.0,Newly_Built,2.0,96.0,HYPER_EQUIPPED,2,1,0,10.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20306078.0,9300.0,Aalst,APARTMENT,APARTMENT,344000.0,Newly_Built,2.0,103.0,HYPER_EQUIPPED,2,1,0,13.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315814.0,2520.0,Ranst,APARTMENT,APARTMENT,385875.0,Not specified,2.0,98.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315811.0,2930.0,Brasschaat,HOUSE,VILLA,938000.0,Not specified,4.0,400.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20285319.0,8434.0,Westende,HOUSE,HOUSE,395000.0,Not specified,0.0,165.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315806.0,1430.0,Rebecq,HOUSE,APARTMENT_BLOCK,129000.0,Not specified,1.0,35.0,SEMI_EQUIPPED,1,1,0,4.0,1,0.0,35.0,2.0,1,GOOD,35.0
20315805.0,1430.0,Rebecq,APARTMENT,FLAT_STUDIO,129000.0,Not specified,1.0,35.0,SEMI_EQUIPPED,1,1,0,4.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315804.0,1430.0,Rebecq,HOUSE,APARTMENT_BLOCK,595000.0,Not specified,6.0,431.0,INSTALLED,1,1,1,0.0,1,0.0,431.0,2.0,1,GOOD,431.0
20315802.0,1090.0,Jette,APARTMENT,APARTMENT,335000.0,Not specified,3.0,111.0,HYPER_EQUIPPED,1,1,0,15.0,0,15.0,0.0,1.0,0,Does not specify,0.0
20315800.0,1480.0,Tubize,HOUSE,HOUSE,330000.0,Not specified,4.0,150.0,INSTALLED,2,0,0,30.0,0,300.0,453.0,3.0,0,GOOD,453.0
20315797.0,1731.0,Zellik,APARTMENT,APARTMENT,180000.0,Not specified,2.0,72.0,INSTALLED,1,1,0,7.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315795.0,9300.0,Aalst,HOUSE,HOUSE,298000.0,Not specified,4.0,128.0,Does not specify,2,1,1,0.0,1,0.0,79.0,1.0,0,JUST_RENOVATED,79.0
20315792.0,9050.0,Gentbrugge,APARTMENT,APARTMENT,380000.0,Newly_Built,2.0,99.0,HYPER_EQUIPPED,1,1,0,10.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315787.0,6280.0,Loverval,APARTMENT,APARTMENT,115000.0,Not specified,2.0,74.0,INSTALLED,1,1,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315785.0,9000.0,Gent,APARTMENT,APARTMENT,476721.0,Not specified,3.0,159.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20021769.0,9400.0,Ninove,HOUSE,HOUSE,608243.0,Not specified,4.0,238.0,HYPER_EQUIPPED,2,1,1,0.0,1,0.0,1151.0,1.0,0,GOOD,1151.0
20315775.0,8520.0,Kuurne,HOUSE,VILLA,495000.0,Not specified,5.0,490.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315765.0,9620.0,Zottegem,HOUSE,HOUSE,315000.0,Not specified,3.0,216.0,Does not specify,2,2,1,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315764.0,1200.0,bruxelles,APARTMENT,APARTMENT,415000.0,Not specified,3.0,100.0,INSTALLED,1,1,0,3.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315759.0,1060.0,Saint-Gilles,APARTMENT,APARTMENT,275000.0,Newly_Built,1.0,72.0,HYPER_EQUIPPED,1,1,0,2.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315758.0,1060.0,Saint-Gilles,APARTMENT,FLAT_STUDIO,205000.0,Newly_Built,0.0,48.0,HYPER_EQUIPPED,1,1,0,3.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20315754.0,7890.0,Ellezelles,HOUSE,HOUSE,345000.0,Newly_Built,3.0,150.0,INSTALLED,2,1,1,0.0,0,200.0,525.0,3.0,1,AS_NEW,525.0
20253659.0,9290.0,Berlare,HOUSE,HOUSE,338000.0,Not specified,3.0,171.0,NOT_INSTALLED,1,1,0,0.0,1,0.0,290.0,1.0,0,TO_BE_DONE_UP,290.0
20315751.0,3740.0,BILZEN,HOUSE,VILLA,449000.0,Not specified,3.0,185.0,INSTALLED,1,1,1,0.0,1,0.0,426.0,1.0,1,GOOD,426.0
20315752.0,3740.0,BILZEN,HOUSE,VILLA,446200.0,Not specified,3.0,185.0,INSTALLED,1,1,1,0.0,1,0.0,385.0,1.0,1,GOOD,385.0
20306062.0,9300.0,Aalst,APARTMENT,APARTMENT,344000.0,Newly_Built,2.0,103.0,HYPER_EQUIPPED,2,1,0,13.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20306063.0,9300.0,Aalst,APARTMENT,APARTMENT,353000.0,Newly_Built,2.0,91.0,HYPER_EQUIPPED,2,1,0,9.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20302770.0,2580.0,Putte,APARTMENT,APARTMENT,220000.0,Not specified,1.0,72.0,HYPER_EQUIPPED,2,1,0,0.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20303487.0,1090.0,Jette,APARTMENT,APARTMENT,260000.0,Not specified,2.0,85.0,NOT_INSTALLED,1,1,0,30.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20312698.0,5575.0,Patignies,HOUSE,HOUSE,325000.0,Newly_Built,3.0,165.0,INSTALLED,2,1,1,0.0,1,0.0,1255.0,1.0,1,AS_NEW,1255.0
20303846.0,2500.0,Lier,APARTMENT,APARTMENT,339000.0,Not specified,2.0,96.0,INSTALLED,2,1,0,7.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20303456.0,2000.0,Antwerpen,APARTMENT,APARTMENT,350000.0,Not specified,2.0,116.0,HYPER_EQUIPPED,1,1,0,4.0,1,0.0,0.0,1.0,0,Does not specify,0.0
20313433.0,5575.0,Patignies,HOUSE,HOUSE,369750.0,Newly_Built,3.0,140.0,USA_INSTALLED,2,1,0,1.0,0,1.0,1092.0,4.0,1,AS_NEW,1092.0
20295403.0,4101.0,Seraing,HOUSE,HOUSE,199000.0,Newly_Built,4.0,171.0,INSTALLED,1,1,1,0.0,0,220.0,399.0,3.0,1,GOOD,399.0
20201948.0,9820.0,Merelbeke,HOUSE,HOUSE,270000.0,Under_Option,1.0,117.0,INSTALLED,1,1,1,0.0,1,0.0,42.0,2.0,1,GOOD,42.0
20281925.0,4400.0,Flémalle,HOUSE,HOUSE,279000.0,Not specified,4.0,290.0,INSTALLED,2,1,0,36.0,0,180.0,318.0,2.0,0,GOOD,318.0
20280159.0,9700.0,Oudenaarde,HOUSE,HOUSE,397500.0,Not specified,4.0,152.0,Does not specify,1,1,0,0.0,1,0.0,250.0,2.0,0,GOOD,250.0
